Date,City,Latitude,Longitude,PM2.5,PM10,NO2,SO2,CO,Ozone,Aerosol_Optical_Depth,AQI_Class
2025-11-16 02:00:00,"Lahore, Pakistan",31.5497,74.3436,119.7,122.9,69.2,22.3,3879.0,17.0,0.3,Unhealthy
2025-11-16 03:00:00,"Lahore, Pakistan",31.5497,74.3436,122.9,125.7,70.6,21.1,3144.0,12.0,0.29,Unhealthy
2025-11-16 04:00:00,"Lahore, Pakistan",31.5497,74.3436,123.9,126.7,72.8,19.8,2527.0,7.0,0.29,Unhealthy
2025-11-16 05:00:00,"Lahore, Pakistan",31.5497,74.3436,139.7,143.4,96.2,32.5,2555.0,0.0,0.28,Unhealthy
2025-11-16 06:00:00,"Lahore, Pakistan",31.5497,74.3436,140.2,143.4,95.4,31.5,3963.0,0.0,0.28,Unhealthy
2025-11-16 07:00:00,"Lahore, Pakistan",31.5497,74.3436,147.6,150.9,93.6,30.0,6017.0,0.0,0.28,Unhealthy
2025-11-16 08:00:00,"Lahore, Pakistan",31.5497,74.3436,143.9,146.2,87.1,28.8,7044.0,8.0,0.29,Unhealthy
2025-11-16 09:00:00,"Lahore, Pakistan",31.5497,74.3436,117.6,119.7,71.9,27.9,6011.0,42.0,0.3,Unhealthy
2025-11-16 10:00:00,"Lahore, Pakistan",31.5497,74.3436,88.0,90.1,52.0,27.2,3951.0,89.0,0.3,Unhealthy
2025-11-16 11:00:00,"Lahore, Pakistan",31.5497,74.3436,64.0,66.1,35.1,26.8,2293.0,127.0,0.3,Unhealthy
2025-11-16 12:00:00,"Lahore, Pakistan",31.5497,74.3436,41.9,43.7,21.4,26.9,1511.0,152.0,0.31,Unhealthy for Sensitive
2025-11-16 13:00:00,"Lahore, Pakistan",31.5497,74.3436,34.0,35.5,10.8,27.2,1131.0,167.0,0.31,Moderate
2025-11-16 14:00:00,"Lahore, Pakistan",31.5497,74.3436,32.9,34.2,10.4,27.3,1163.0,168.0,0.3,Moderate
2025-11-16 15:00:00,"Lahore, Pakistan",31.5497,74.3436,33.2,34.3,27.8,26.9,1820.0,144.0,0.29,Moderate
2025-11-16 16:00:00,"Lahore, Pakistan",31.5497,74.3436,35.7,36.7,55.5,26.2,2889.0,105.0,0.28,Unhealthy for Sensitive
2025-11-16 17:00:00,"Lahore, Pakistan",31.5497,74.3436,75.4,77.5,81.1,27.1,3741.0,65.0,0.43,Unhealthy
2025-11-16 18:00:00,"Lahore, Pakistan",31.5497,74.3436,91.5,93.4,86.6,27.5,4161.0,52.0,0.42,Unhealthy
2025-11-16 19:00:00,"Lahore, Pakistan",31.5497,74.3436,103.8,105.9,94.0,28.0,4364.0,34.0,0.42,Unhealthy
2025-11-16 20:00:00,"Lahore, Pakistan",31.5497,74.3436,112.5,114.3,98.1,28.3,4368.0,21.0,0.41,Unhealthy
2025-11-16 21:00:00,"Lahore, Pakistan",31.5497,74.3436,119.7,121.5,95.9,28.2,4078.0,17.0,0.41,Unhealthy
2025-11-16 22:00:00,"Lahore, Pakistan",31.5497,74.3436,126.7,128.5,90.4,27.8,3589.0,17.0,0.39,Unhealthy
2025-11-16 23:00:00,"Lahore, Pakistan",31.5497,74.3436,131.8,133.6,85.1,27.1,3207.0,18.0,0.36,Unhealthy
2025-11-17 00:00:00,"Lahore, Pakistan",31.5497,74.3436,134.6,136.4,81.3,25.8,3077.0,17.0,0.34,Unhealthy
2025-11-17 01:00:00,"Lahore, Pakistan",31.5497,74.3436,136.4,138.3,77.9,24.2,3053.0,16.0,0.33,Unhealthy
2025-11-17 02:00:00,"Lahore, Pakistan",31.5497,74.3436,135.5,137.4,74.7,22.8,3003.0,15.0,0.33,Unhealthy
2025-11-17 03:00:00,"Lahore, Pakistan",31.5497,74.3436,132.7,134.6,71.5,21.6,2759.0,14.0,0.32,Unhealthy
2025-11-17 04:00:00,"Lahore, Pakistan",31.5497,74.3436,132.2,134.1,68.7,20.5,2489.0,12.0,0.29,Unhealthy
2025-11-17 05:00:00,"Lahore, Pakistan",31.5497,74.3436,131.3,133.2,80.1,20.7,2565.0,2.0,0.29,Unhealthy
2025-11-17 06:00:00,"Lahore, Pakistan",31.5497,74.3436,136.9,138.3,80.4,21.1,3450.0,0.0,0.28,Unhealthy
2025-11-17 07:00:00,"Lahore, Pakistan",31.5497,74.3436,148.1,149.9,80.1,21.8,4680.0,0.0,0.28,Unhealthy
2025-11-17 08:00:00,"Lahore, Pakistan",31.5497,74.3436,155.1,156.0,74.8,23.4,5237.0,11.0,0.28,Hazardous
2025-11-17 09:00:00,"Lahore, Pakistan",31.5497,74.3436,129.9,130.9,60.1,26.9,4465.0,51.0,0.29,Unhealthy
2025-11-17 10:00:00,"Lahore, Pakistan",31.5497,74.3436,102.4,103.6,40.5,31.3,3020.0,105.0,0.3,Unhealthy
2025-11-17 11:00:00,"Lahore, Pakistan",31.5497,74.3436,81.0,82.2,24.9,34.1,1845.0,147.0,0.32,Unhealthy
2025-11-17 12:00:00,"Lahore, Pakistan",31.5497,74.3436,61.5,62.2,14.0,33.9,1165.0,171.0,0.32,Unhealthy
2025-11-17 13:00:00,"Lahore, Pakistan",31.5497,74.3436,50.8,51.5,7.2,32.3,755.0,183.0,0.33,Unhealthy for Sensitive
2025-11-17 14:00:00,"Lahore, Pakistan",31.5497,74.3436,47.0,47.7,11.6,31.0,890.0,180.0,0.33,Unhealthy for Sensitive
2025-11-17 15:00:00,"Lahore, Pakistan",31.5497,74.3436,46.6,47.1,34.8,30.8,1943.0,152.0,0.33,Unhealthy for Sensitive
2025-11-17 16:00:00,"Lahore, Pakistan",31.5497,74.3436,49.4,49.9,69.1,31.0,3541.0,108.0,0.32,Unhealthy for Sensitive
2025-11-17 17:00:00,"Lahore, Pakistan",31.5497,74.3436,101.0,102.0,95.3,31.4,4834.0,69.0,0.47,Unhealthy
2025-11-17 18:00:00,"Lahore, Pakistan",31.5497,74.3436,124.3,125.3,109.4,33.2,5599.0,50.0,0.45,Unhealthy
2025-11-17 19:00:00,"Lahore, Pakistan",31.5497,74.3436,143.4,144.8,128.4,35.6,6060.0,23.0,0.44,Unhealthy
2025-11-17 20:00:00,"Lahore, Pakistan",31.5497,74.3436,156.9,158.3,140.3,37.2,6039.0,3.0,0.45,Hazardous
2025-11-17 21:00:00,"Lahore, Pakistan",31.5497,74.3436,165.8,166.7,138.5,37.2,5246.0,0.0,0.45,Hazardous
2025-11-17 22:00:00,"Lahore, Pakistan",31.5497,74.3436,171.8,172.8,129.5,36.4,3971.0,0.0,0.46,Hazardous
2025-11-17 23:00:00,"Lahore, Pakistan",31.5497,74.3436,175.6,176.5,120.6,35.0,2902.0,0.0,0.45,Hazardous
2025-11-18 00:00:00,"Lahore, Pakistan",31.5497,74.3436,176.0,177.0,114.1,32.9,2295.0,0.0,0.44,Hazardous
2025-11-18 01:00:00,"Lahore, Pakistan",31.5497,74.3436,175.1,176.5,107.7,30.2,1895.0,0.0,0.43,Hazardous
2025-11-18 02:00:00,"Lahore, Pakistan",31.5497,74.3436,174.6,175.6,101.3,27.7,1626.0,0.0,0.42,Hazardous
2025-11-18 03:00:00,"Lahore, Pakistan",31.5497,74.3436,173.7,174.6,94.7,25.3,1408.0,0.0,0.42,Hazardous
2025-11-18 04:00:00,"Lahore, Pakistan",31.5497,74.3436,172.3,173.2,88.2,23.1,1322.0,0.0,0.43,Hazardous
2025-11-18 05:00:00,"Lahore, Pakistan",31.5497,74.3436,162.1,163.4,75.1,20.5,1533.0,6.0,0.44,Hazardous
2025-11-18 06:00:00,"Lahore, Pakistan",31.5497,74.3436,165.8,166.7,72.4,19.8,2363.0,4.0,0.45,Hazardous
2025-11-18 07:00:00,"Lahore, Pakistan",31.5497,74.3436,175.6,176.5,68.1,19.1,3491.0,3.0,0.46,Hazardous
2025-11-18 08:00:00,"Lahore, Pakistan",31.5497,74.3436,175.1,176.0,61.3,20.9,4112.0,19.0,0.45,Hazardous
2025-11-18 09:00:00,"Lahore, Pakistan",31.5497,74.3436,153.7,154.1,49.9,27.8,3759.0,67.0,0.44,Hazardous
2025-11-18 10:00:00,"Lahore, Pakistan",31.5497,74.3436,128.1,129.5,36.0,37.2,2899.0,130.0,0.44,Unhealthy
2025-11-18 11:00:00,"Lahore, Pakistan",31.5497,74.3436,111.5,112.7,24.6,43.9,2139.0,180.0,0.44,Unhealthy
2025-11-18 12:00:00,"Lahore, Pakistan",31.5497,74.3436,85.4,86.4,14.7,45.3,1560.0,205.0,0.44,Unhealthy
2025-11-18 13:00:00,"Lahore, Pakistan",31.5497,74.3436,72.6,73.6,7.3,44.0,1080.0,216.0,0.43,Unhealthy
2025-11-18 14:00:00,"Lahore, Pakistan",31.5497,74.3436,66.4,67.3,10.4,42.3,1055.0,211.0,0.43,Unhealthy
2025-11-18 15:00:00,"Lahore, Pakistan",31.5497,74.3436,64.3,65.0,31.6,40.6,1778.0,182.0,0.42,Unhealthy
2025-11-18 16:00:00,"Lahore, Pakistan",31.5497,74.3436,65.2,65.9,63.4,38.4,2956.0,136.0,0.41,Unhealthy
2025-11-18 17:00:00,"Lahore, Pakistan",31.5497,74.3436,109.0,109.9,97.2,38.8,4062.0,84.0,0.5,Unhealthy
2025-11-18 18:00:00,"Lahore, Pakistan",31.5497,74.3436,131.8,132.7,105.2,39.1,5009.0,66.0,0.5,Unhealthy
2025-11-18 19:00:00,"Lahore, Pakistan",31.5497,74.3436,148.5,149.5,116.0,39.7,5884.0,41.0,0.51,Unhealthy
2025-11-18 20:00:00,"Lahore, Pakistan",31.5497,74.3436,162.5,163.4,123.4,40.4,6421.0,22.0,0.51,Hazardous
2025-11-18 21:00:00,"Lahore, Pakistan",31.5497,74.3436,174.2,175.1,123.9,41.5,6419.0,15.0,0.51,Hazardous
2025-11-18 22:00:00,"Lahore, Pakistan",31.5497,74.3436,183.0,183.9,120.8,42.9,6079.0,14.0,0.51,Hazardous
2025-11-18 23:00:00,"Lahore, Pakistan",31.5497,74.3436,187.7,189.1,118.2,44.0,5734.0,14.0,0.49,Hazardous
2025-11-19 00:00:00,"Lahore, Pakistan",31.5497,74.3436,189.1,190.5,118.2,45.1,5539.0,12.0,0.48,Hazardous
2025-11-19 01:00:00,"Lahore, Pakistan",31.5497,74.3436,190.5,191.4,118.6,46.1,5338.0,11.0,0.47,Hazardous
2025-11-19 02:00:00,"Lahore, Pakistan",31.5497,74.3436,189.1,190.0,116.6,45.9,5005.0,10.0,0.47,Hazardous
2025-11-19 03:00:00,"Lahore, Pakistan",31.5497,74.3436,184.9,185.8,109.9,43.8,4296.0,9.0,0.48,Hazardous
2025-11-19 04:00:00,"Lahore, Pakistan",31.5497,74.3436,182.5,183.5,100.8,40.6,3454.0,8.0,0.49,Hazardous
2025-11-19 05:00:00,"Lahore, Pakistan",31.5497,74.3436,173.7,174.6,82.5,30.9,3077.0,9.0,0.46,Hazardous
2025-11-19 06:00:00,"Lahore, Pakistan",31.5497,74.3436,176.5,177.4,84.6,30.1,3740.0,4.0,0.45,Hazardous
2025-11-19 07:00:00,"Lahore, Pakistan",31.5497,74.3436,187.7,188.1,86.6,29.1,4869.0,0.0,0.46,Hazardous
2025-11-19 08:00:00,"Lahore, Pakistan",31.5497,74.3436,189.5,190.0,82.3,30.4,5337.0,14.0,0.46,Hazardous
2025-11-19 09:00:00,"Lahore, Pakistan",31.5497,74.3436,155.1,155.5,65.8,36.2,4434.0,63.0,0.47,Hazardous
2025-11-19 10:00:00,"Lahore, Pakistan",31.5497,74.3436,124.3,125.3,42.9,44.2,2871.0,131.0,0.49,Unhealthy
2025-11-19 11:00:00,"Lahore, Pakistan",31.5497,74.3436,102.4,103.1,24.8,49.3,1649.0,183.0,0.52,Unhealthy
2025-11-19 12:00:00,"Lahore, Pakistan",31.5497,74.3436,83.8,84.5,12.7,48.8,1068.0,210.0,0.53,Unhealthy
2025-11-19 13:00:00,"Lahore, Pakistan",31.5497,74.3436,78.0,78.7,5.5,45.5,829.0,223.0,0.54,Unhealthy
2025-11-19 14:00:00,"Lahore, Pakistan",31.5497,74.3436,75.7,76.4,11.0,42.9,1038.0,218.0,0.55,Unhealthy
2025-11-19 15:00:00,"Lahore, Pakistan",31.5497,74.3436,75.0,75.7,38.0,41.8,1884.0,188.0,0.55,Unhealthy
2025-11-19 16:00:00,"Lahore, Pakistan",31.5497,74.3436,78.2,78.9,77.7,41.4,3178.0,142.0,0.55,Unhealthy
2025-11-19 17:00:00,"Lahore, Pakistan",31.5497,74.3436,121.1,122.0,115.8,44.1,4457.0,98.0,0.62,Unhealthy
2025-11-19 18:00:00,"Lahore, Pakistan",31.5497,74.3436,146.2,146.7,125.2,47.7,5698.0,84.0,0.63,Unhealthy
2025-11-19 19:00:00,"Lahore, Pakistan",31.5497,74.3436,167.6,168.6,137.9,52.6,6925.0,65.0,0.63,Hazardous
2025-11-19 20:00:00,"Lahore, Pakistan",31.5497,74.3436,183.9,184.4,145.8,56.1,7748.0,48.0,0.64,Hazardous
2025-11-19 21:00:00,"Lahore, Pakistan",31.5497,74.3436,190.9,191.9,145.0,57.2,8082.0,38.0,0.64,Hazardous
2025-11-19 22:00:00,"Lahore, Pakistan",31.5497,74.3436,194.2,194.6,139.5,56.8,8011.0,31.0,0.63,Hazardous
2025-11-19 23:00:00,"Lahore, Pakistan",31.5497,74.3436,193.7,194.6,132.4,54.9,7405.0,25.0,0.62,Hazardous
2025-11-20 00:00:00,"Lahore, Pakistan",31.5497,74.3436,189.1,189.5,124.5,51.0,5888.0,21.0,0.61,Hazardous
2025-11-20 01:00:00,"Lahore, Pakistan",31.5497,74.3436,181.1,181.6,115.0,45.6,3836.0,18.0,0.59,Hazardous
2025-11-20 02:00:00,"Lahore, Pakistan",31.5497,74.3436,169.5,170.0,105.6,40.5,2237.0,17.0,0.57,Hazardous
2025-11-20 03:00:00,"Lahore, Pakistan",31.5497,74.3436,157.4,157.9,95.4,35.5,1364.0,16.0,0.54,Hazardous
2025-11-20 04:00:00,"Lahore, Pakistan",31.5497,74.3436,147.6,148.1,85.2,30.7,945.0,17.0,0.52,Unhealthy
2025-11-20 05:00:00,"Lahore, Pakistan",31.5497,74.3436,123.4,123.9,72.0,23.3,1153.0,23.0,0.57,Unhealthy
2025-11-20 06:00:00,"Lahore, Pakistan",31.5497,74.3436,127.6,128.1,75.3,24.6,2558.0,19.0,0.55,Unhealthy
2025-11-20 07:00:00,"Lahore, Pakistan",31.5497,74.3436,141.6,142.0,79.3,26.5,4590.0,15.0,0.55,Unhealthy
2025-11-20 08:00:00,"Lahore, Pakistan",31.5497,74.3436,160.2,160.7,77.1,29.3,5707.0,29.0,0.55,Hazardous
2025-11-20 09:00:00,"Lahore, Pakistan",31.5497,74.3436,136.9,137.4,63.5,33.6,4991.0,78.0,0.55,Unhealthy
2025-11-20 10:00:00,"Lahore, Pakistan",31.5497,74.3436,101.3,101.7,43.8,38.7,3361.0,145.0,0.57,Unhealthy
2025-11-20 11:00:00,"Lahore, Pakistan",31.5497,74.3436,83.6,84.1,27.6,42.5,2030.0,198.0,0.6,Unhealthy
2025-11-20 12:00:00,"Lahore, Pakistan",31.5497,74.3436,71.0,71.5,14.8,44.1,1346.0,226.0,0.59,Unhealthy
2025-11-20 13:00:00,"Lahore, Pakistan",31.5497,74.3436,69.8,70.5,5.6,44.4,962.0,239.0,0.61,Unhealthy
2025-11-20 14:00:00,"Lahore, Pakistan",31.5497,74.3436,69.8,70.3,9.8,44.4,1044.0,234.0,0.62,Unhealthy
2025-11-20 15:00:00,"Lahore, Pakistan",31.5497,74.3436,70.8,71.0,36.7,43.8,1817.0,201.0,0.62,Unhealthy
2025-11-20 16:00:00,"Lahore, Pakistan",31.5497,74.3436,75.7,75.9,77.0,43.0,3056.0,150.0,0.62,Unhealthy
2025-11-20 17:00:00,"Lahore, Pakistan",31.5497,74.3436,115.0,115.3,116.8,43.9,4257.0,91.0,0.65,Unhealthy
2025-11-20 18:00:00,"Lahore, Pakistan",31.5497,74.3436,138.8,139.2,128.8,47.4,5405.0,75.0,0.66,Unhealthy
2025-11-20 19:00:00,"Lahore, Pakistan",31.5497,74.3436,160.2,160.7,145.3,52.2,6514.0,54.0,0.66,Hazardous
2025-11-20 20:00:00,"Lahore, Pakistan",31.5497,74.3436,176.0,176.5,157.1,55.5,7124.0,35.0,0.66,Hazardous
2025-11-20 21:00:00,"Lahore, Pakistan",31.5497,74.3436,185.3,185.8,161.4,56.4,6971.0,23.0,0.65,Hazardous
2025-11-20 22:00:00,"Lahore, Pakistan",31.5497,74.3436,191.9,192.3,161.0,55.9,6319.0,14.0,0.65,Hazardous
2025-11-20 23:00:00,"Lahore, Pakistan",31.5497,74.3436,193.7,194.2,155.6,53.6,5496.0,8.0,0.65,Hazardous
2025-11-21 00:00:00,"Lahore, Pakistan",31.5497,74.3436,190.0,190.5,143.0,48.8,4474.0,7.0,0.65,Hazardous
2025-11-21 01:00:00,"Lahore, Pakistan",31.5497,74.3436,183.9,184.4,125.4,42.3,3282.0,9.0,0.66,Hazardous
2025-11-21 02:00:00,"Lahore, Pakistan",31.5497,74.3436,170.4,170.9,109.4,36.4,2330.0,12.0,0.68,Hazardous
2025-11-21 03:00:00,"Lahore, Pakistan",31.5497,74.3436,155.5,156.0,96.8,31.7,1702.0,14.0,0.67,Hazardous
2025-11-21 04:00:00,"Lahore, Pakistan",31.5497,74.3436,146.7,147.1,85.8,27.6,1314.0,17.0,0.66,Unhealthy
2025-11-21 05:00:00,"Lahore, Pakistan",31.5497,74.3436,132.7,133.2,40.1,21.3,1328.0,46.0,0.78,Unhealthy
2025-11-21 06:00:00,"Lahore, Pakistan",31.5497,74.3436,135.0,135.5,48.5,21.4,2084.0,33.0,0.78,Unhealthy
2025-11-21 07:00:00,"Lahore, Pakistan",31.5497,74.3436,145.3,145.8,59.5,21.7,3240.0,17.0,0.77,Unhealthy
2025-11-21 08:00:00,"Lahore, Pakistan",31.5497,74.3436,156.5,156.9,64.1,22.5,3936.0,21.0,0.77,Hazardous
2025-11-21 09:00:00,"Lahore, Pakistan",31.5497,74.3436,141.6,142.0,56.4,23.9,3718.0,62.0,0.76,Unhealthy
2025-11-21 10:00:00,"Lahore, Pakistan",31.5497,74.3436,114.8,115.3,42.2,25.9,3039.0,122.0,0.75,Unhealthy
2025-11-21 11:00:00,"Lahore, Pakistan",31.5497,74.3436,99.2,99.7,29.6,28.6,2396.0,171.0,0.76,Unhealthy
2025-11-21 12:00:00,"Lahore, Pakistan",31.5497,74.3436,87.3,88.0,17.3,32.6,1850.0,201.0,0.76,Unhealthy
2025-11-21 13:00:00,"Lahore, Pakistan",31.5497,74.3436,80.3,80.8,6.7,37.3,1340.0,219.0,0.75,Unhealthy
2025-11-21 14:00:00,"Lahore, Pakistan",31.5497,74.3436,78.2,78.7,9.5,40.7,1185.0,218.0,0.72,Unhealthy
2025-11-21 15:00:00,"Lahore, Pakistan",31.5497,74.3436,78.0,78.5,37.6,41.6,1639.0,186.0,0.72,Unhealthy
2025-11-21 16:00:00,"Lahore, Pakistan",31.5497,74.3436,86.1,86.8,79.2,41.3,2448.0,135.0,0.72,Unhealthy
2025-11-21 17:00:00,"Lahore, Pakistan",31.5497,74.3436,146.2,147.1,105.3,35.4,3166.0,70.0,1.0,Unhealthy
2025-11-21 18:00:00,"Lahore, Pakistan",31.5497,74.3436,166.7,167.6,105.4,36.4,3672.0,60.0,1.01,Hazardous
2025-11-21 19:00:00,"Lahore, Pakistan",31.5497,74.3436,179.7,180.7,105.3,37.8,4087.0,47.0,1.0,Hazardous
2025-11-21 20:00:00,"Lahore, Pakistan",31.5497,74.3436,187.7,189.1,103.5,38.2,4329.0,35.0,0.98,Hazardous
2025-11-21 21:00:00,"Lahore, Pakistan",31.5497,74.3436,192.8,193.7,98.8,37.0,4379.0,27.0,0.96,Hazardous
2025-11-21 22:00:00,"Lahore, Pakistan",31.5497,74.3436,195.1,195.6,92.3,34.7,4256.0,21.0,0.93,Hazardous
2025-11-21 23:00:00,"Lahore, Pakistan",31.5497,74.3436,192.3,193.2,86.5,32.4,3939.0,16.0,0.91,Hazardous
2025-11-22 00:00:00,"Lahore, Pakistan",31.5497,74.3436,187.2,188.1,82.3,30.0,3298.0,13.0,0.86,Hazardous
2025-11-22 01:00:00,"Lahore, Pakistan",31.5497,74.3436,183.9,184.9,78.6,27.4,2464.0,11.0,0.83,Hazardous
2025-11-22 02:00:00,"Lahore, Pakistan",31.5497,74.3436,182.1,183.0,74.8,25.3,1803.0,11.0,0.8,Hazardous
2025-11-22 03:00:00,"Lahore, Pakistan",31.5497,74.3436,179.3,180.2,70.0,23.9,1357.0,12.0,0.77,Hazardous
2025-11-22 04:00:00,"Lahore, Pakistan",31.5497,74.3436,172.8,173.7,65.1,23.1,1084.0,14.0,0.73,Hazardous
2025-11-22 05:00:00,"Lahore, Pakistan",31.5497,74.3436,159.7,160.2,57.1,20.4,1232.0,19.0,0.79,Hazardous
2025-11-22 06:00:00,"Lahore, Pakistan",31.5497,74.3436,166.7,167.2,61.6,21.3,2247.0,13.0,0.75,Hazardous
2025-11-22 07:00:00,"Lahore, Pakistan",31.5497,74.3436,181.6,182.5,67.3,22.9,3683.0,6.0,0.71,Hazardous
2025-11-22 08:00:00,"Lahore, Pakistan",31.5497,74.3436,196.5,197.0,66.8,25.9,4446.0,19.0,0.68,Hazardous
2025-11-22 09:00:00,"Lahore, Pakistan",31.5497,74.3436,163.9,164.4,54.7,32.0,3872.0,70.0,0.66,Hazardous
2025-11-22 10:00:00,"Lahore, Pakistan",31.5497,74.3436,131.8,132.2,36.5,39.7,2625.0,140.0,0.65,Unhealthy
2025-11-22 11:00:00,"Lahore, Pakistan",31.5497,74.3436,100.4,100.8,21.9,44.8,1611.0,194.0,0.64,Unhealthy
2025-11-22 12:00:00,"Lahore, Pakistan",31.5497,74.3436,81.0,81.7,11.9,45.3,1098.0,219.0,0.62,Unhealthy
2025-11-22 13:00:00,"Lahore, Pakistan",31.5497,74.3436,73.6,74.5,5.5,43.2,817.0,227.0,0.62,Unhealthy
2025-11-22 14:00:00,"Lahore, Pakistan",31.5497,74.3436,69.4,70.5,8.6,41.0,867.0,220.0,0.61,Unhealthy
2025-11-22 15:00:00,"Lahore, Pakistan",31.5497,74.3436,66.8,68.0,27.6,39.2,1350.0,191.0,0.6,Unhealthy
2025-11-22 16:00:00,"Lahore, Pakistan",31.5497,74.3436,68.2,69.2,56.1,37.3,2164.0,147.0,0.58,Unhealthy
2025-11-22 17:00:00,"Lahore, Pakistan",31.5497,74.3436,123.4,124.8,104.5,39.7,3097.0,86.0,0.68,Unhealthy
2025-11-22 18:00:00,"Lahore, Pakistan",31.5497,74.3436,141.6,143.0,113.5,40.5,4282.0,67.0,0.65,Unhealthy
2025-11-22 19:00:00,"Lahore, Pakistan",31.5497,74.3436,158.3,159.7,125.9,41.7,5586.0,42.0,0.63,Hazardous
2025-11-22 20:00:00,"Lahore, Pakistan",31.5497,74.3436,173.7,174.6,135.2,42.6,6400.0,21.0,0.63,Hazardous
2025-11-22 21:00:00,"Lahore, Pakistan",31.5497,74.3436,186.7,188.1,138.5,43.4,6359.0,10.0,0.63,Hazardous
2025-11-22 22:00:00,"Lahore, Pakistan",31.5497,74.3436,197.9,199.3,138.7,43.9,5829.0,5.0,0.62,Hazardous
2025-11-22 23:00:00,"Lahore, Pakistan",31.5497,74.3436,202.6,203.5,137.5,43.8,5294.0,1.0,0.62,Hazardous
2025-11-23 00:00:00,"Lahore, Pakistan",31.5497,74.3436,200.7,202.1,135.5,42.5,4915.0,0.0,0.6,Hazardous
2025-11-23 01:00:00,"Lahore, Pakistan",31.5497,74.3436,197.0,198.4,132.1,40.6,4531.0,0.0,0.59,Hazardous
2025-11-23 02:00:00,"Lahore, Pakistan",31.5497,74.3436,194.6,196.0,128.0,38.6,4150.0,0.0,0.6,Hazardous
2025-11-23 03:00:00,"Lahore, Pakistan",31.5497,74.3436,191.9,193.2,122.6,36.4,3582.0,0.0,0.61,Hazardous
2025-11-23 04:00:00,"Lahore, Pakistan",31.5497,74.3436,189.1,190.5,116.5,34.3,3017.0,1.0,0.62,Hazardous
2025-11-23 05:00:00,"Lahore, Pakistan",31.5497,74.3436,209.1,210.5,129.9,44.7,3027.0,0.0,0.7,Hazardous
2025-11-23 06:00:00,"Lahore, Pakistan",31.5497,74.3436,216.5,217.9,129.3,46.1,4336.0,0.0,0.7,Hazardous
2025-11-23 07:00:00,"Lahore, Pakistan",31.5497,74.3436,233.8,235.6,127.4,48.0,6220.0,0.0,0.7,Hazardous
2025-11-23 08:00:00,"Lahore, Pakistan",31.5497,74.3436,251.5,253.3,117.7,48.8,7079.0,9.0,0.71,Hazardous
2025-11-23 09:00:00,"Lahore, Pakistan",31.5497,74.3436,208.6,209.5,93.5,47.8,5889.0,61.0,0.69,Hazardous
2025-11-23 10:00:00,"Lahore, Pakistan",31.5497,74.3436,157.4,158.3,61.5,45.8,3673.0,131.0,0.69,Hazardous
2025-11-23 11:00:00,"Lahore, Pakistan",31.5497,74.3436,120.6,121.5,35.8,43.4,1905.0,185.0,0.68,Unhealthy
2025-11-23 12:00:00,"Lahore, Pakistan",31.5497,74.3436,86.8,88.2,19.5,40.8,1112.0,212.0,0.65,Unhealthy
2025-11-23 13:00:00,"Lahore, Pakistan",31.5497,74.3436,66.6,68.2,9.5,38.0,767.0,222.0,0.64,Unhealthy
2025-11-23 14:00:00,"Lahore, Pakistan",31.5497,74.3436,55.1,56.6,10.2,35.3,758.0,216.0,0.6,Unhealthy
2025-11-23 15:00:00,"Lahore, Pakistan",31.5497,74.3436,50.5,52.0,28.5,32.9,1192.0,185.0,0.55,Unhealthy for Sensitive
2025-11-23 16:00:00,"Lahore, Pakistan",31.5497,74.3436,51.8,53.0,57.5,30.7,1963.0,138.0,0.52,Unhealthy for Sensitive
2025-11-23 17:00:00,"Lahore, Pakistan",31.5497,74.3436,82.7,84.1,94.6,30.6,2640.0,90.0,0.43,Unhealthy
2025-11-23 18:00:00,"Lahore, Pakistan",31.5497,74.3436,95.9,97.1,98.2,30.1,3090.0,75.0,0.41,Unhealthy
2025-11-23 19:00:00,"Lahore, Pakistan",31.5497,74.3436,105.2,106.4,103.0,29.4,3446.0,55.0,0.41,Unhealthy
2025-11-23 20:00:00,"Lahore, Pakistan",31.5497,74.3436,110.8,112.0,104.8,28.6,3682.0,39.0,0.4,Unhealthy
2025-11-23 21:00:00,"Lahore, Pakistan",31.5497,74.3436,117.6,118.7,101.5,27.8,3767.0,31.0,0.39,Unhealthy
2025-11-23 22:00:00,"Lahore, Pakistan",31.5497,74.3436,125.3,126.7,95.4,26.9,3732.0,28.0,0.37,Unhealthy
2025-11-23 23:00:00,"Lahore, Pakistan",31.5497,74.3436,130.4,131.3,88.9,25.6,3641.0,26.0,0.35,Unhealthy
2025-11-24 00:00:00,"Lahore, Pakistan",31.5497,74.3436,129.9,130.9,82.8,23.5,3509.0,24.0,0.35,Unhealthy
2025-11-24 01:00:00,"Lahore, Pakistan",31.5497,74.3436,126.2,127.6,76.5,21.1,3321.0,23.0,0.35,Unhealthy
2025-11-24 02:00:00,"Lahore, Pakistan",31.5497,74.3436,121.1,122.5,70.4,19.1,3100.0,23.0,0.35,Unhealthy
2025-11-24 03:00:00,"Lahore, Pakistan",31.5497,74.3436,117.6,118.5,63.5,17.6,2625.0,23.0,0.34,Unhealthy
2025-11-24 04:00:00,"Lahore, Pakistan",31.5497,74.3436,116.9,117.8,56.9,16.7,2118.0,23.0,0.33,Unhealthy
2025-11-24 05:00:00,"Lahore, Pakistan",31.5497,74.3436,119.2,120.6,48.1,17.3,2262.0,31.0,0.34,Unhealthy
